id,year,pstatabb,pname,genid,genstat,genntan
26261,2019,UT,Cove Mountain Solar,GEN01,U,
26262,2019,UT,Cove Mountain Solar 2,GEN01,U,
26263,2019,UT,Currant Creek,CT1A,OP,"939,266"
26264,2019,UT,Currant Creek,CT1B,OP,"963,498"
26265,2019,UT,Currant Creek,ST1,OP,"1,014,752"
26266,2019,UT,Cutler Hydro,1,OP,"45,093"
26267,2019,UT,Cutler Hydro,2,OP,"45,093"
26268,2019,UT,Deer Creek (UT),1,OP,"11,185"
26269,2019,UT,Deer Creek (UT),2,OP,"11,185"
26270,2019,UT,eBay - South Jordan,EBY00,OP,"44,121"
26271,2019,UT,eBay - South Jordan,EBY03,OP,"27,944"
26272,2019,UT,Echo Dam,3,OP,"1,682"
26273,2019,UT,Echo Dam,NA1,OP,"2,859"
26274,2019,UT,Echo Dam,NA2,OP,"2,859"
26275,2019,UT,Enel Cove Fort,1-G1A,OP,"64,762"
26276,2019,UT,Enel Cove Fort,2-GIA,OP,"64,762"
26277,2019,UT,"Enterprise Solar, LLC",ENTS1,OP,"220,046"
26278,2019,UT,"Escalante Solar I, LLC",ESCS1,OP,"205,146"
26279,2019,UT,"Escalante Solar II, LLC",ESCS2,OP,"203,681"
26280,2019,UT,"Escalante Solar III, LLC",ESCS3,OP,"204,442"
26281,2019,UT,Fiddler's Canyon #1,FID1,OP,"7,156"
26282,2019,UT,Fiddler's Canyon #2,FID2,OP,"6,105"
26283,2019,UT,Fiddler's Canyon 3,FID3,OP,"6,592"
26284,2019,UT,Flaming Gorge,1,OP,"167,730"
26285,2019,UT,Flaming Gorge,2,OP,"167,730"
26286,2019,UT,Flaming Gorge,3,OP,"167,730"
26287,2019,UT,Gadsby,1,OP,"8,951"
26288,2019,UT,Gadsby,2,OP,"24,311"
26289,2019,UT,Gadsby,3,OP,"81,690"
26290,2019,UT,Gadsby,4,OP,"6,410"
26291,2019,UT,Gadsby,5,OP,"6,410"
26292,2019,UT,Gadsby,6,OP,"6,410"
26293,2019,UT,Gateway,1,OP,"6,879"
26294,2019,UT,Gateway,2,OP,"6,879"
26295,2019,UT,Granite,1,OP,"6,719"
26296,2019,UT,"Granite Mountain Solar East, LLC",GMSE,OP,"204,075"
26297,2019,UT,"Granite Mountain Solar West, LLC",GMSW,OP,"125,440"
26298,2019,UT,Granite Peak Solar Plant,GPSP1,OP,"5,663"
26299,2019,UT,Greenville Solar Plant,GVSP1,OP,"3,883"
26300,2019,UT,Heber City,1,OP,"2,047"
26301,2019,UT,Heber City,11,OP,"2,778"
26302,2019,UT,Heber City,12,OP,"3,363"
26303,2019,UT,Heber City,2,OP,"2,047"
26304,2019,UT,Heber City,4,OP,"2,778"
26305,2019,UT,Heber City,NA10,OP,"2,778"
26306,2019,UT,Heber City,NA5,OP,"1,024"
26307,2019,UT,Heber City,NA6,OP,"1,024"
26308,2019,UT,Heber City,NA9,OP,"2,778"
26309,2019,UT,Heber City,NA1,RE,
26310,2019,UT,Heber City,NA2,RE,
26311,2019,UT,Heber City,NA3,RE,
26312,2019,UT,Heber City,NA4,RE,
26313,2019,UT,Heber City,NA7,RE,
26314,2019,UT,Heber City,NA8,RE,
26315,2019,UT,"Hill AFB LFG Facility, Bldg #737",LFGG1,OP,"2,302"
26316,2019,UT,"Hill AFB LFG Facility, Bldg #737",LFGG2,OP,"2,685"
26317,2019,UT,"Hill AFB LFG Facility, Bldg #737",LFGG3,OP,"3,836"
26318,2019,UT,HTW Plant 303 COGEN,CGN1,OP,"37,713"
26319,2019,UT,Hunter,1,OP,"2,983,239"
26320,2019,UT,Hunter,2,OP,"2,815,434"
26321,2019,UT,Hunter,3,OP,"2,883,125"
26322,2019,UT,Hunter Solar LLC,HUSOL,U,
26323,2019,UT,Huntington,1,OP,"2,835,301"
26324,2019,UT,Huntington,2,OP,"2,062,224"
26325,2019,UT,Hurricane City Power,1,SB,321
26326,2019,UT,Hurricane City Power,2,SB,321
26327,2019,UT,Hurricane City Power,3,SB,321
26328,2019,UT,Hurricane City Power,4,OP,377
26329,2019,UT,Hurricane City Power,5,OP,377
26330,2019,UT,Hurricane City Power,6,OP,377
26331,2019,UT,Hurricane City Power,7,OP,377
26332,2019,UT,Hurricane City Power,8,OP,377
26333,2019,UT,Hurricane City Power,9,P,
26334,2019,UT,Hydro II,1,OP,"8,323"
26335,2019,UT,Hydro II,2,OP,"8,323"
26336,2019,UT,Hydro III,HY1,OP,"1,837"
26337,2019,UT,Hydro III,HY2,OP,"1,837"
26338,2019,UT,Hydro III,1,RE,
26339,2019,UT,Hydro III,HY3,RE,
26340,2019,UT,Hydro III,IC1,RE,
26341,2019,UT,Hydro Plant No 3,2,OP,736
26342,2019,UT,Hydro Plant No 3,3,OP,"2,208"
26343,2019,UT,Intermountain Power Project,1,OP,"3,839,177"
26344,2019,UT,Intermountain Power Project,2,OP,"3,722,667"
26345,2019,UT,Intermountain Power Project,3,P,
26346,2019,UT,Intermountain Power Project,4,P,
26347,2019,UT,"Iron Springs Solar, LLC",ISS,OP,"208,224"
26348,2019,UT,Joes Valley Dam,NA1,CN,
26349,2019,UT,Joes Valley Dam,NA2,CN,
26350,2019,UT,Joes Valley Dam,NA3,CN,
26351,2019,UT,Jordanelle Dam Hydroelectric Project,GEN 1,OP,"23,052"
26352,2019,UT,Jordanelle Dam Hydroelectric Project,GEN 2,OP,"23,052"
26353,2019,UT,Kennecott Power Plant,RCHP,OP,"27,477"
26354,2019,UT,Kennecott Power Plant,SM58,OP,"139,722"
26355,2019,UT,Kennecott Power Plant,1,RE,0
26356,2019,UT,Kennecott Power Plant,2,RE,0
26357,2019,UT,Kennecott Power Plant,3,RE,0
26358,2019,UT,Kennecott Power Plant,4,RE,0
26359,2019,UT,Kennecott Power Plant,5CTG,CN,
26360,2019,UT,Kennecott Power Plant,MCHP,CN,
26361,2019,UT,Lagoon Cogeneration Facility,1,SB,0
26362,2019,UT,Lagoon Cogeneration Facility,2,SB,0
26363,2019,UT,Lagoon Cogeneration Facility,3,SB,0
26364,2019,UT,Laho Solar Plant,LSP1,OP,"6,221"
26365,2019,UT,Lake Creek Dam,1,OP,"3,946"
26366,2019,UT,Lake Side Power Plant,CT01,OP,"1,021,318"
26367,2019,UT,Lake Side Power Plant,CT02,OP,"887,199"
26368,2019,UT,Lake Side Power Plant,CT21,OP,"882,817"
26369,2019,UT,Lake Side Power Plant,CT22,OP,"621,940"
26370,2019,UT,Lake Side Power Plant,ST01,OP,"873,243"
26371,2019,UT,Lake Side Power Plant,ST2,OP,"777,385"
26372,2019,UT,Latigo Wind Park,LTIGO,OP,"165,201"
26373,2019,UT,Little Cottonwood,1,OP,"3,911"
26374,2019,UT,Little Cottonwood,2,OP,"3,911"
26375,2019,UT,Little Mountain,1,RE,
26376,2019,UT,Logan City,1,OP,15
26377,2019,UT,Logan City,2,OP,15
26378,2019,UT,Logan City,3,OP,15
26379,2019,UT,Logan City,IC2,RE,
26380,2019,UT,Logan City,IC3,RE,
26381,2019,UT,Logan City,IC4,RE,
26382,2019,UT,Logan City,IC5A,RE,
26383,2019,UT,Logan City,IC5B,RE,
26384,2019,UT,Logan City,IC6,RE,
26385,2019,UT,Long Ridge Solar Farm,33UI8,P,
26386,2019,UT,Manti Lower,2,OP,532
26387,2019,UT,Manti Lower,HC1,OP,532
26388,2019,UT,Manti Upper,1,OP,768
26389,2019,UT,Manti Upper,HC2,OP,"1,281"
26390,2019,UT,Milford 2,MIL2,OP,"6,102"
26391,2019,UT,Milford Flat Solar Plant,MFSP1,OP,"6,089"
26392,2019,UT,Milford Solar 1,MS1,U,
26393,2019,UT,Milford Wind Corridor I LLC,1,OP,"401,083"
26394,2019,UT,Milford Wind Corridor Phase III,1,IP,
26395,2019,UT,Milford Wind Corridor Stage II LLC,1,OP,"200,272"
26396,2019,UT,Millcreek Power Generation,MC1,OP,"39,203"
26397,2019,UT,Millcreek Power Generation,MC2,OP,"39,203"
26398,2019,UT,Murray City,3,RE,
26399,2019,UT,Murray City,4,RE,
26400,2019,UT,Murray City,5,RE,
26401,2019,UT,Murray City,6,RE,
26402,2019,UT,Murray Turbine,1,OP,"1,941"
26403,2019,UT,Murray Turbine,2,OP,"1,941"
26404,2019,UT,Murray Turbine,3,OP,"1,941"
26405,2019,UT,Nebo Power Station,GT1,OP,"245,154"
26406,2019,UT,Nebo Power Station,ST1,OP,"174,240"
26407,2019,UT,Olmstead,1,RE,
26408,2019,UT,Olmstead,2,RE,
26409,2019,UT,Olmstead,4,RE,
26410,2019,UT,Pavant Solar II LLC,PSII,OP,"115,082"
26411,2019,UT,Pavant Solar III,PSIII,OP,"48,133"
26412,2019,UT,"Pavant Solar, LLC",1,OP,"100,950"
26413,2019,UT,Payson,86-1,OP,2
26414,2019,UT,Payson,86-2,OP,2
26415,2019,UT,Payson,86-3,OP,2
26416,2019,UT,Payson,86-4,OP,1
26417,2019,UT,Pine View Dam,NA1,OP,"6,733"
26418,2019,UT,Pioneer,1,OP,"10,677"
26419,2019,UT,Pioneer,2,OP,"10,677"
26420,2019,UT,Provo Power Plant,1,OP,"1,142"
26421,2019,UT,Provo Power Plant,2,OP,"1,142"
26422,2019,UT,Provo Power Plant,3,OP,"1,142"
26423,2019,UT,Provo Power Plant,4,OP,"1,142"
26424,2019,UT,Provo Power Plant,5,OP,"1,142"
26425,2019,UT,Quail Creek Hydro Plant #1,1,OP,"11,899"
26426,2019,UT,Quichapa 1,W5519,OP,"7,978"
26427,2019,UT,Quichapa 2,W5520,OP,"7,927"
26428,2019,UT,Quichapa 3,W5521,OP,"7,827"
26429,2019,UT,Sage Solar I-III,77778,OP,"21,574"
26430,2019,UT,Salt Lake Energy Systems,Unit1,OP,"6,267"
26431,2019,UT,Salt Lake Energy Systems,Unit2,OP,"6,267"
26432,2019,UT,Salt Lake Energy Systems,Unit3,OP,"12,534"
26433,2019,UT,Salt Palace Solar Gen Plant,1,OP,"1,314"
26434,2019,UT,Salt Palace Solar Gen Plant,2,OP,821
26435,2019,UT,Sigurd Solar LLC,SGSOL,U,
26436,2019,UT,Snake Creek,1,OP,"2,506"
26437,2019,UT,Snake Creek,2,OP,"2,506"
26438,2019,UT,Snowbird Power Plant,1367,OP,5
26439,2019,UT,Snowbird Power Plant,1391,OP,5
26440,2019,UT,Snowbird Power Plant,1392,OP,5
26441,2019,UT,South Milford Solar Plant,SMS1,OP,"7,207"
26442,2019,UT,Spanish Fork,1,OP,"6,550"
26443,2019,UT,Spanish Fork,2,OP,"6,550"
26444,2019,UT,Spanish Fork,3,OP,771
26445,2019,UT,Spanish Fork Wind Park 2 LLC,1,OP,"49,052"
26446,2019,UT,St George Red Rock,1,SB,39
26447,2019,UT,St George Red Rock,2,SB,39
26448,2019,UT,Stairs,3,OP,"5,771"
26449,2019,UT,Sunnyside Cogen Associates,GEN1,OP,"401,049"
26450,2019,UT,Tesoro SLC Cogeneration Plant,1,OP,"97,377"
26451,2019,UT,Tesoro SLC Cogeneration Plant,2,OP,"97,377"
26452,2019,UT,Thermo No 1,2,OP,"65,612"
26453,2019,UT,Thermo No 1,1,RE,
26454,2019,UT,Thermo Solar PV-01,SOLAR,IP,
26455,2019,UT,Three Peaks Power,TPP,OP,"216,718"
26456,2019,UT,Tooele Army Depot,GEN03,OP,"3,076"
26457,2019,UT,Tooele Army Depot,PV1,V,
26458,2019,UT,Trans-Jordan Generating Station,1,OP,"12,133"
26459,2019,UT,Trans-Jordan Generating Station,2,OP,"12,133"
26460,2019,UT,Trans-Jordan Generating Station,3,OP,"12,133"
26461,2019,UT,Uintah,1,OP,"2,953"
26462,2019,UT,Uintah,2,OP,"2,953"
26463,2019,UT,Unit 4,1,OP,"4,220"
26464,2019,UT,Upper Beaver,1,OP,"5,586"
26465,2019,UT,Upper Beaver,2,OP,"5,156"
26466,2019,UT,US Magnesium,GT1,OP,"52,600"
26467,2019,UT,US Magnesium,GT2,OP,"52,600"
26468,2019,UT,US Magnesium,GT3,OP,"52,600"
26469,2019,UT,US Magnesium,GT4,CN,
26470,2019,UT,Utah Red Hills Renewable Energy Park,1,OP,"198,228"
26471,2019,UT,Veyo Heat Recovery Project,WHR1,OP,"48,865"
26472,2019,UT,Wanship,1,OP,"6,206"
26473,2019,UT,Washington City Electric Generation,3,OP,330
26474,2019,UT,Washington City Electric Generation,4,OP,330
26475,2019,UT,Washington City Electric Generation,9,OP,330
26476,2019,UT,Weber,1,OP,"14,064"
26477,2019,UT,Weber State University - Davis Campus PV,PV1,OP,"2,226"
26478,2019,UT,West Valley Generation Project,U1,OP,"38,234"
26479,2019,UT,West Valley Generation Project,U2,OP,"38,234"
26480,2019,UT,West Valley Generation Project,U3,OP,"38,234"
26481,2019,UT,West Valley Generation Project,U4,OP,"38,234"
26482,2019,UT,West Valley Generation Project,U5,OP,"38,234"
26483,2019,UT,Whitehead,K1,OP,"1,549"
26484,2019,UT,Whitehead,K2,OP,"1,549"
26485,2019,UT,Whitehead,K3,OP,"1,549"
26486,2019,UT,Whitehead,K4,OP,"1,107"
26487,2019,UT,Whitehead,K6CAT,OP,553
26488,2019,UT,Whitehead,K7CAT,OP,553
26489,2019,VA,Altavista Power Station,1,OP,"272,457"
26490,2019,VA,Amelia,1,OP,956
26491,2019,VA,Amelia,10,OP,956
26492,2019,VA,Amelia,11,OP,956
26493,2019,VA,Amelia,12,OP,956
26494,2019,VA,Amelia,13,OP,956
26495,2019,VA,Amelia,14,OP,956
26496,2019,VA,Amelia,15,OP,956
26497,2019,VA,Amelia,16,OP,956
26498,2019,VA,Amelia,17,OP,956
26499,2019,VA,Amelia,18,OP,956
26500,2019,VA,Amelia,19,OP,956
26501,2019,VA,Amelia,2,OP,956
26502,2019,VA,Amelia,20,OP,956
26503,2019,VA,Amelia,21,OP,956
26504,2019,VA,Amelia,22,OP,956
26505,2019,VA,Amelia,23,OP,956
26506,2019,VA,Amelia,24,OP,956
26507,2019,VA,Amelia,25,OP,956
26508,2019,VA,Amelia,26,OP,956
26509,2019,VA,Amelia,27,OP,956
26510,2019,VA,Amelia,28,OP,956
26511,2019,VA,Amelia,29,OP,956
26512,2019,VA,Amelia,3,OP,956
26513,2019,VA,Amelia,30,OP,956
26514,2019,VA,Amelia,31,OP,956
26515,2019,VA,Amelia,32,OP,956
26516,2019,VA,Amelia,33,OP,956
26517,2019,VA,Amelia,34,OP,956
26518,2019,VA,Amelia,35,OP,956
26519,2019,VA,Amelia,36,OP,956
26520,2019,VA,Amelia,37,OP,956
26521,2019,VA,Amelia,38,OP,956
26522,2019,VA,Amelia,39,OP,956
26523,2019,VA,Amelia,4,OP,956
26524,2019,VA,Amelia,40,OP,956
26525,2019,VA,Amelia,41,OP,956
26526,2019,VA,Amelia,42,OP,956
26527,2019,VA,Amelia,43,OP,956
26528,2019,VA,Amelia,44,OP,956
26529,2019,VA,Amelia,45,OP,956
26530,2019,VA,Amelia,46,OP,956
26531,2019,VA,Amelia,47,OP,956
26532,2019,VA,Amelia,48,OP,956
26533,2019,VA,Amelia,5,OP,956
26534,2019,VA,Amelia,6,OP,956
26535,2019,VA,Amelia,7,OP,956
26536,2019,VA,Amelia,8,OP,956
26537,2019,VA,Amelia,9,OP,956
26538,2019,VA,Ameresco Stafford,1,OP,"5,272"
26539,2019,VA,Ameresco Stafford,2,OP,"5,272"
26540,2019,VA,Bath County,1,OP,"-130,057"
26541,2019,VA,Bath County,2,OP,"-130,057"
26542,2019,VA,Bath County,3,OP,"-130,057"
26543,2019,VA,Bath County,4,OP,"-130,057"
26544,2019,VA,Bath County,5,OP,"-130,057"
26545,2019,VA,Bath County,6,OP,"-130,057"
26546,2019,VA,Bayview,BAYV,SB,431
26547,2019,VA,Bayview,BYV2,SB,431
26548,2019,VA,Bayview,BYV3,SB,431
26549,2019,VA,Bayview,BYV4,SB,431
26550,2019,VA,Bayview,BYV5,SB,431
26551,2019,VA,Bayview,BYV6,SB,431
26552,2019,VA,Bear Garden,1A,OP,"3,211,634"
26553,2019,VA,Bear Garden,1B,OP,"346,806"
26554,2019,VA,Bear Garden,1C,OP,0
26555,2019,VA,Bedford Solar,12346,OP,"5,322"
26556,2019,VA,Belle Haven Diesel Generation Facility,BDG10,SB,93
26557,2019,VA,Belle Haven Diesel Generation Facility,BDG9,SB,93
26558,2019,VA,Bellmeade Power Station,1,RE,0
26559,2019,VA,Bellmeade Power Station,2,RE,0
26560,2019,VA,Bellmeade Power Station,3,RE,0
26561,2019,VA,Birchwood Power,1,OP,"48,334"
26562,2019,VA,Bluestone Solar,BLUE1,U,
26563,2019,VA,Boydton Plank Road Cogen Plant,GEN1,OP,4
26564,2019,VA,Boydton Plank Road Cogen Plant,GEN10,OP,4
26565,2019,VA,Boydton Plank Road Cogen Plant,GEN11,OP,4
26566,2019,VA,Boydton Plank Road Cogen Plant,GEN12,OP,4
26567,2019,VA,Boydton Plank Road Cogen Plant,GEN13,OP,4
26568,2019,VA,Boydton Plank Road Cogen Plant,GEN14,OP,4
26569,2019,VA,Boydton Plank Road Cogen Plant,GEN15,OP,4
26570,2019,VA,Boydton Plank Road Cogen Plant,GEN16,OP,4
26571,2019,VA,Boydton Plank Road Cogen Plant,GEN17,OP,4
26572,2019,VA,Boydton Plank Road Cogen Plant,GEN18,OP,4
26573,2019,VA,Boydton Plank Road Cogen Plant,GEN19,OP,4
26574,2019,VA,Boydton Plank Road Cogen Plant,GEN2,OP,4
26575,2019,VA,Boydton Plank Road Cogen Plant,GEN20,OP,4
26576,2019,VA,Boydton Plank Road Cogen Plant,GEN21,OP,4
26577,2019,VA,Boydton Plank Road Cogen Plant,GEN22,OP,4
26578,2019,VA,Boydton Plank Road Cogen Plant,GEN23,OP,4
26579,2019,VA,Boydton Plank Road Cogen Plant,GEN24,OP,4
26580,2019,VA,Boydton Plank Road Cogen Plant,GEN25,OP,4
26581,2019,VA,Boydton Plank Road Cogen Plant,GEN26,OP,4
26582,2019,VA,Boydton Plank Road Cogen Plant,GEN27,OP,4
26583,2019,VA,Boydton Plank Road Cogen Plant,GEN28,OP,4
26584,2019,VA,Boydton Plank Road Cogen Plant,GEN29,OP,4
26585,2019,VA,Boydton Plank Road Cogen Plant,GEN3,OP,4
26586,2019,VA,Boydton Plank Road Cogen Plant,GEN30,OP,4
26587,2019,VA,Boydton Plank Road Cogen Plant,GEN31,OP,4
26588,2019,VA,Boydton Plank Road Cogen Plant,GEN32,OP,4
26589,2019,VA,Boydton Plank Road Cogen Plant,GEN33,OP,4
26590,2019,VA,Boydton Plank Road Cogen Plant,GEN34,OP,4
26591,2019,VA,Boydton Plank Road Cogen Plant,GEN4,OP,4
26592,2019,VA,Boydton Plank Road Cogen Plant,GEN5,OP,4
26593,2019,VA,Boydton Plank Road Cogen Plant,GEN6,OP,4
26594,2019,VA,Boydton Plank Road Cogen Plant,GEN7,OP,4
26595,2019,VA,Boydton Plank Road Cogen Plant,GEN8,OP,4
26596,2019,VA,Boydton Plank Road Cogen Plant,GEN9,OP,4
26597,2019,VA,Brasfield,1,OP,"10,768"
26598,2019,VA,Bremo Bluff,3,RE,0
26599,2019,VA,Bremo Bluff,4,RE,0
26600,2019,VA,Bristol Plant,A1,OP,331
26601,2019,VA,Bristol Plant,A2,OP,331
26602,2019,VA,Bristol Plant,A3,OP,331
26603,2019,VA,Bristol Plant,A4,OP,331
26604,2019,VA,Bristol Plant,A5,OP,331
26605,2019,VA,Bristol Plant,A6,OP,331
26606,2019,VA,Bristol Plant,C1,OP,331
26607,2019,VA,Bristol Plant,C2,OP,331
26608,2019,VA,Bristol Plant,C3,OP,331
26609,2019,VA,Bristol Plant,C4,OP,331
26610,2019,VA,Bristol Plant,C5,OP,331
26611,2019,VA,Bristol Plant,C6,OP,331
26612,2019,VA,Bristol Plant,B1,RE,331
26613,2019,VA,Bristol Plant,B2,RE,331
26614,2019,VA,Bristol Plant,B3,RE,331
26615,2019,VA,Bristol Plant,B4,RE,331
26616,2019,VA,Bristol Plant,B5,RE,331
26617,2019,VA,Bristol Plant,B6,RE,331
26618,2019,VA,Brunswick County Power Station,CT01,OP,"8,333,358"
26619,2019,VA,Brunswick County Power Station,CT02,OP,0
26620,2019,VA,Brunswick County Power Station,CT03,OP,0
26621,2019,VA,Brunswick County Power Station,ST01,OP,0
26622,2019,VA,Brunswick Landfill Gas,10,OP,"1,327"
26623,2019,VA,Brunswick Landfill Gas,11,OP,"1,327"
26624,2019,VA,Brunswick Landfill Gas,12,OP,"1,327"
26625,2019,VA,Brunswick Landfill Gas,13,OP,"1,327"
26626,2019,VA,Brunswick Landfill Gas,14,OP,"1,327"
26627,2019,VA,Brunswick Landfill Gas,15,OP,"1,327"
26628,2019,VA,Brunswick Landfill Gas,16,OP,"1,327"
26629,2019,VA,Brunswick Landfill Gas,17,OP,"1,327"
26630,2019,VA,Brunswick Landfill Gas,18,OP,"1,327"
26631,2019,VA,Brunswick Landfill Gas,19,OP,"1,327"
26632,2019,VA,Brunswick Landfill Gas,2,OP,"1,327"
26633,2019,VA,Brunswick Landfill Gas,20,OP,"1,327"
26634,2019,VA,Brunswick Landfill Gas,21,OP,"1,327"
26635,2019,VA,Brunswick Landfill Gas,22,OP,"1,327"
26636,2019,VA,Brunswick Landfill Gas,23,OP,"1,327"
26637,2019,VA,Brunswick Landfill Gas,24,OP,"1,327"
26638,2019,VA,Brunswick Landfill Gas,25,OP,"1,327"
26639,2019,VA,Brunswick Landfill Gas,26,OP,"1,327"
26640,2019,VA,Brunswick Landfill Gas,27,OP,"1,327"
26641,2019,VA,Brunswick Landfill Gas,28,OP,"1,327"
26642,2019,VA,Brunswick Landfill Gas,29,OP,"1,327"
26643,2019,VA,Brunswick Landfill Gas,3,OP,"1,327"
26644,2019,VA,Brunswick Landfill Gas,30,OP,"1,327"
26645,2019,VA,Brunswick Landfill Gas,31,OP,"1,327"
26646,2019,VA,Brunswick Landfill Gas,32,OP,"1,327"
26647,2019,VA,Brunswick Landfill Gas,33,OP,"1,327"
26648,2019,VA,Brunswick Landfill Gas,34,OP,"1,327"
26649,2019,VA,Brunswick Landfill Gas,35,OP,"1,327"
26650,2019,VA,Brunswick Landfill Gas,36,OP,"1,327"
26651,2019,VA,Brunswick Landfill Gas,4,OP,"1,327"
26652,2019,VA,Brunswick Landfill Gas,5,OP,"1,327"
26653,2019,VA,Brunswick Landfill Gas,6,OP,"1,327"
26654,2019,VA,Brunswick Landfill Gas,7,OP,"1,327"
26655,2019,VA,Brunswick Landfill Gas,8,OP,"1,327"
26656,2019,VA,Brunswick Landfill Gas,9,OP,"1,327"
26657,2019,VA,Buchanan Generation LLC,1,OP,"171,984"
26658,2019,VA,Buchanan Generation LLC,2,OP,"171,984"
26659,2019,VA,Buck Hydro,1,OP,"11,012"
26660,2019,VA,Buck Hydro,2,OP,"11,012"
26661,2019,VA,Buck Hydro,3,OP,"11,012"
26662,2019,VA,Buckingham Solar LLC,PV1,OP,"34,697"
26663,2019,VA,Byllesby 2,1,OP,"16,624"
26664,2019,VA,Byllesby 2,2,OP,"16,624"
26665,2019,VA,Byllesby 2,3,OP,"16,624"
26666,2019,VA,Byllesby 2,4,OP,"16,624"
26667,2019,VA,C4GT,C4GT,T,
26668,2019,VA,Cabin Point Solar Center,CBNPT,P,
26669,2019,VA,Caden Energix Hickory LLC,ENX02,P,
26670,2019,VA,Caden Energix Hickory LLC,ENX03,P,
26671,2019,VA,Caden Energix Pamplin LLC,ENX04,L,
26672,2019,VA,Caden Energix Rives Road LLC,ENX01,L,
26673,2019,VA,Celanese Acetate LLC,GEN1,OP,"51,713"
26674,2019,VA,Celanese Acetate LLC,GEN2,OP,"31,270"
26675,2019,VA,Celanese Acetate LLC,GEN3,OP,"49,059"
26676,2019,VA,Celanese Acetate LLC,GEN4,OP,"47,815"
26677,2019,VA,Celanese Acetate LLC,DEG1,RE,
26678,2019,VA,Charles City,1,OP,"1,277"
26679,2019,VA,Charles City,10,OP,"1,277"
26680,2019,VA,Charles City,11,OP,"1,277"
26681,2019,VA,Charles City,12,OP,"1,277"
26682,2019,VA,Charles City,13,OP,"1,277"
26683,2019,VA,Charles City,14,OP,"1,277"
26684,2019,VA,Charles City,15,OP,"1,277"
26685,2019,VA,Charles City,16,OP,"1,277"
26686,2019,VA,Charles City,17,OP,"1,277"
26687,2019,VA,Charles City,18,OP,"1,277"
26688,2019,VA,Charles City,19,OP,"1,277"
26689,2019,VA,Charles City,2,OP,"1,277"
26690,2019,VA,Charles City,20,OP,"1,277"
26691,2019,VA,Charles City,21,OP,"1,277"
26692,2019,VA,Charles City,22,OP,"1,277"
26693,2019,VA,Charles City,23,OP,"1,277"
26694,2019,VA,Charles City,24,OP,"1,277"
26695,2019,VA,Charles City,25,OP,"1,277"
26696,2019,VA,Charles City,26,OP,"1,277"
26697,2019,VA,Charles City,27,OP,"1,277"
26698,2019,VA,Charles City,28,OP,"1,277"
26699,2019,VA,Charles City,29,OP,"1,277"
26700,2019,VA,Charles City,3,OP,"1,277"
26701,2019,VA,Charles City,30,OP,"1,277"
26702,2019,VA,Charles City,31,OP,"1,277"
26703,2019,VA,Charles City,32,OP,"1,277"
26704,2019,VA,Charles City,33,OP,"1,277"
26705,2019,VA,Charles City,34,OP,"1,277"
26706,2019,VA,Charles City,35,OP,"1,277"
26707,2019,VA,Charles City,36,OP,"1,277"
26708,2019,VA,Charles City,37,OP,"1,277"
26709,2019,VA,Charles City,38,OP,"1,277"
26710,2019,VA,Charles City,39,OP,"1,277"
26711,2019,VA,Charles City,4,OP,"1,277"
26712,2019,VA,Charles City,40,OP,"1,277"
26713,2019,VA,Charles City,41,OP,"1,277"
26714,2019,VA,Charles City,42,OP,"1,277"
26715,2019,VA,Charles City,43,OP,"1,277"
26716,2019,VA,Charles City,44,OP,"1,277"
26717,2019,VA,Charles City,45,OP,"1,277"
26718,2019,VA,Charles City,46,OP,"1,277"
26719,2019,VA,Charles City,47,OP,"1,277"
26720,2019,VA,Charles City,48,OP,"1,277"
26721,2019,VA,Charles City,5,OP,"1,277"
26722,2019,VA,Charles City,6,OP,"1,277"
26723,2019,VA,Charles City,7,OP,"1,277"
26724,2019,VA,Charles City,8,OP,"1,277"
26725,2019,VA,Charles City,9,OP,"1,277"
26726,2019,VA,Cherrydale Solar Power Facility,PV1,OP,"36,895"
26727,2019,VA,Chesapeake,6,OP,34
26728,2019,VA,Chesapeake,GT1,OP,38
26729,2019,VA,Chesapeake,GT2,OP,34
26730,2019,VA,Chesapeake,GT4,OP,34
26731,2019,VA,Chesapeake,10,RE,
26732,2019,VA,Chesapeake,3,RE,
26733,2019,VA,Chesapeake,7,RE,
26734,2019,VA,Chesapeake,8,RE,
26735,2019,VA,Chesapeake,9,RE,
26736,2019,VA,Chesapeake,ST1,RE,
26737,2019,VA,Chesapeake,ST2,RE,
26738,2019,VA,Chesapeake,ST4,RE,
26739,2019,VA,Chesterfield,5,OP,"306,888"
26740,2019,VA,Chesterfield,6,OP,"629,545"
26741,2019,VA,Chesterfield,CT7,OP,"2,678,400"
26742,2019,VA,Chesterfield,CT8,OP,0
26743,2019,VA,Chesterfield,CW7,OP,0
26744,2019,VA,Chesterfield,CW8,OP,0
26745,2019,VA,Chesterfield,3,RE,0
26746,2019,VA,Chesterfield,4,RE,0
26747,2019,VA,Chesterfield Landfill Gas,1,OP,"1,175"
26748,2019,VA,Chesterfield Landfill Gas,10,OP,"1,175"
26749,2019,VA,Chesterfield Landfill Gas,11,OP,"1,175"
26750,2019,VA,Chesterfield Landfill Gas,12,OP,"1,175"
26751,2019,VA,Chesterfield Landfill Gas,13,OP,"1,175"
26752,2019,VA,Chesterfield Landfill Gas,14,OP,"1,175"
26753,2019,VA,Chesterfield Landfill Gas,15,OP,"1,175"
26754,2019,VA,Chesterfield Landfill Gas,16,OP,"1,175"
